model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,0,0.0,0.0304749726950638,0.0010260669830657442,22.716954367457845,0.11009755862904531,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,1,0.029412,0.022729694451104183,0.004455429133528338,24.361484056581155,0.09660073347705236,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,2,0.058824,0.027378193345587255,0.004802957595341368,23.725598710674234,0.10281156442707402,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,3,0.088235,0.025315005727376865,0.007021363405378698,23.88419909960308,0.10057135106928342,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,4,0.117647,0.024278750099896107,0.0026498256493373957,23.613246223927113,0.10345642539018614,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,5,0.147059,0.025823809904366123,0.0036317650452841956,23.778807373664723,0.10140186603801093,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,6,0.176471,0.024278750099896107,0.003113254830437229,23.993220384133835,0.09920290648035633,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,7,0.205882,0.02737819334558726,0.00742413346262714,24.012279229601212,0.10578563640123344,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,8,0.235294,0.02427875009989611,0.008744246526894157,24.24633181491249,0.1017436809101715,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,expected,0.1,9,0.264706,0.03615439942459842,0.012963049996783792,24.003863981459283,0.11063639889316683,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
