model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,20,0.588235,0.5126666666666667,0.015405626677721778,4.000000000000001,0.6512612795105982,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,21,0.617647,0.437,0.001943650631615105,5.286333333333333,0.5783672741363047,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,22,0.647059,0.5199999999999999,0.017950549357114993,4.7829999999999995,0.6412999789390829,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,23,0.676471,0.5706666666666667,0.024027761721253448,3.9973333333333336,0.6885488934660988,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,24,0.705882,0.515,0.013621877827801694,4.681,0.6548094120816705,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,25,0.735294,0.507,0.009741092797468305,4.628333333333333,0.6523099058988578,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,26,0.764706,0.5076666666666667,0.012138094304022075,4.725333333333333,0.6555595022022727,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,27,0.794118,0.5446666666666667,0.019014614262602206,3.7546666666666666,0.6933957799117413,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,28,0.823529,0.545,0.016261747890200615,3.6873333333333336,0.6941447945492941,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,29,0.852941,0.553,0.019759667113705238,3.4236666666666666,0.7027464828569923,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,30,0.882353,0.6526666666666667,0.0062003584125794355,1.8026666666666666,0.7923513466908363,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,31,0.911765,0.6526666666666666,0.0068799224801834305,1.7686666666666668,0.7937668755347531,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,32,0.941176,0.6403333333333333,0.01132352516764203,1.7946666666666666,0.7866809841543323,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,33,0.970588,0.631,0.009225568335398707,1.8423333333333332,0.7808439990058892,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,34,1.0,0.6116666666666667,0.006055300708194995,1.8743333333333332,0.7679735929152706,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,0,0.0,0.026000000000000002,0.0008164965809277263,24.133666666666667,0.10153760396104901,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,1,0.029412,0.018666666666666668,0.006782329983125268,25.095333333333333,0.08973165619942523,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,2,0.058824,0.02333333333333333,0.005962847939999439,24.611666666666665,0.09811838992021896,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,3,0.088235,0.022000000000000002,0.0054160256030906405,24.705666666666666,0.09558859267018693,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,4,0.117647,0.019333333333333334,0.0038873012632302008,24.769666666666666,0.0922475185653899,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,5,0.147059,0.022333333333333337,0.0045460605656619515,25.04633333333333,0.09349302601298196,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,6,0.176471,0.01866666666666667,0.0038586123009300755,24.956333333333333,0.09172793124368481,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,7,0.205882,0.024666666666666667,0.0032317865716108857,24.455,0.09843893320733063,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,8,0.235294,0.025,0.002581988897471612,24.322333333333333,0.09872735989673759,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,9,0.264706,0.02733333333333333,0.009521904571390467,24.113666666666667,0.1016694922481878,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,10,0.294118,0.025333333333333336,0.006446359868604573,24.379,0.09828804372761349,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,11,0.323529,0.023333333333333334,0.0051639777949432225,24.544333333333334,0.09713552844328599,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,12,0.352941,0.023666666666666666,0.005715476066494082,24.598333333333336,0.0972851154933331,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,13,0.382353,0.02466666666666667,0.0054160256030906405,23.818333333333335,0.10238037597295044,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,14,0.411765,0.031,0.007644896627453142,22.999,0.11171838422657562,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,15,0.441176,0.03066666666666667,0.009104333522498443,22.785,0.11632625618296086,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,16,0.470588,0.028333333333333332,0.004944132324730442,22.894333333333336,0.10960589832072176,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,17,0.5,0.029666666666666664,0.003399346342395189,22.967000000000002,0.11022739418600218,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,18,0.529412,0.08299999999999999,0.007702813338860895,16.642333333333333,0.19397007395404228,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,19,0.558824,0.08066666666666668,0.010677078252031312,17.032999999999998,0.1882466910797858,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,20,0.588235,0.07766666666666666,0.01003327796219494,17.564999999999998,0.17969040172599565,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,21,0.617647,0.059666666666666666,0.005617433182117574,18.563666666666666,0.16270097089302282,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,22,0.647059,0.059,0.008666666666666668,18.979,0.1582520665435196,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,23,0.676471,0.07433333333333333,0.007348469228349533,17.393,0.18040169415098878,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,24,0.705882,0.11600000000000002,0.0068799224801834305,15.570333333333332,0.2398395528433646,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,25,0.735294,0.12833333333333333,0.0038005847503304563,14.872666666666666,0.25478971384080634,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,26,0.764706,0.12966666666666668,0.009510228411791406,15.932666666666666,0.24692032590237054,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,27,0.794118,0.18666666666666668,0.008366600265340762,11.752333333333334,0.3265539963080474,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,28,0.823529,0.17966666666666664,0.003399346342395185,11.879,0.3215399980888558,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,29,0.852941,0.17533333333333334,0.009030811456096046,11.642,0.32305322796318403,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,30,0.882353,0.29133333333333333,0.010718623460542339,5.8740000000000006,0.4827490318199052,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,31,0.911765,0.2906666666666667,0.011135528725660055,5.508666666666667,0.4862412663460113,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,32,0.941176,0.287,0.01292714628644354,5.492333333333333,0.4838185743620321,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,33,0.970588,0.29300000000000004,0.01156623438193164,5.230666666666667,0.4909670035113294,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k3,3,all,expected,0.1,34,1.0,0.292,0.01677961726487096,5.105666666666666,0.4900019299441766,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,0,0.0,0.02772727272727273,0.0009090909090909094,23.12136363636364,0.10752739992674068,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,1,0.029412,0.01818181818181818,0.008743356391668794,25.567727272727275,0.08877029051614979,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,2,0.058824,0.023636363636363632,0.007413412013772769,24.152727272727272,0.10230007766184279,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,3,0.088235,0.02590909090909091,0.005492293624361168,24.428636363636365,0.10148085598456061,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,4,0.117647,0.026818181818181817,0.008790490729915326,24.54818181818182,0.10091460210384473,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,5,0.147059,0.02727272727272727,0.006098367211363062,24.570454545454545,0.10315256792320629,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,6,0.176471,0.025454545454545452,0.002650432679475136,24.55045454545455,0.10151966124860827,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,7,0.205882,0.02363636363636364,0.0023177361425421746,24.369999999999997,0.09989251458375127,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,8,0.235294,0.02772727272727273,0.006803013430498075,24.204545454545453,0.1048453301294757,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,9,0.264706,0.02590909090909091,0.00308287726505694,24.581818181818182,0.1002109190752027,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,10,0.294118,0.02818181818181818,0.006833316535624049,24.44772727272727,0.10116253276599955,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,11,0.323529,0.02409090909090909,0.006982859770789643,24.322272727272725,0.09915178103521638,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,12,0.352941,0.02954545454545454,0.00497929597731969,24.273636363636363,0.10441710758768759,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,13,0.382353,0.03136363636363636,0.0033402132856134243,23.98181818181818,0.10834939140657684,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,14,0.411765,0.030909090909090907,0.003082877265056938,23.628181818181815,0.1092432712427763,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,15,0.441176,0.034545454545454546,0.006649426744694453,23.19272727272727,0.11454126607179438,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,16,0.470588,0.02818181818181818,0.007687061147858072,23.740454545454547,0.10721528652211101,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,17,0.5,0.02954545454545454,0.007740630166330182,23.674545454545456,0.10921959849225771,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,18,0.529412,0.031818181818181815,0.008003098573481368,22.633636363636363,0.11550640228785176,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,19,0.558824,0.03227272727272727,0.003636363636363636,22.21363636363636,0.12103976967663928,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,20,0.588235,0.03272727272727273,0.005492293624361168,22.336363636363636,0.11949935568935484,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,21,0.617647,0.02727272727272727,0.003214121732666124,22.725454545454546,0.11383138782267013,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,22,0.647059,0.026818181818181814,0.005640760748177661,22.494090909090907,0.11454756986026002,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,23,0.676471,0.034545454545454546,0.008054565975758796,21.191363636363636,0.1263607848479555,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,24,0.705882,0.04863636363636364,0.006523954588366965,20.98772727272727,0.14371487730846555,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,25,0.735294,0.04818181818181818,0.007793830999764655,20.694545454545455,0.1444981090345146,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,26,0.764706,0.04681818181818182,0.013757041773110504,21.205909090909092,0.14093408942554825,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,27,0.794118,0.09318181818181819,0.01986524853037469,17.12863636363636,0.20734939107485895,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,28,0.823529,0.09045454545454544,0.018373984483097943,17.323636363636364,0.20156567363360697,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,29,0.852941,0.08454545454545455,0.018033485840797614,17.225454545454546,0.1997708754257401,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,30,0.882353,0.17045454545454547,0.0355302222652051,11.022727272727273,0.3222166200451164,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,31,0.911765,0.175,0.02753660223792902,10.398181818181818,0.3309621713186174,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,32,0.941176,0.1731818181818182,0.0317986953316231,10.326363636363636,0.3288716198525285,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,33,0.970588,0.18409090909090908,0.03109569341179467,10.059545454545454,0.33854261992810236,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k4,4,all,expected,0.1,34,1.0,0.18363636363636365,0.030369623797254663,9.715454545454545,0.34072899402254264,5,False,2200,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,CVQ,ordinal,k5,5,all,expected,0.1,0,0.0,0.024333333333333335,0.0008164965809277263,23.78066666666667,0.1012910749033088,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,CVQ,ordinal,k5,5,all,expected,0.1,1,0.029412,0.034333333333333334,0.007859884081701065,22.598000000000003,0.1161309280618639,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,CVQ,ordinal,k5,5,all,expected,0.1,2,0.058824,0.034333333333333334,0.006377042156569662,21.699000000000005,0.12057537062712856,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,CVQ,ordinal,k5,5,all,expected,0.1,3,0.088235,0.03933333333333334,0.006633249580710799,21.586000000000002,0.1264941917984488,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
