theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,7,CVQ,semantic,last,0.58,,0.48,0.67,,100,,1,0.5859,"{""correct"": 58, ""garbage"": 1, ""intermediate_intrusion"": 41}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,7,FVQ,semantic,first,0.75,,0.66,0.83,,100,,1,0.7576,"{""correct"": 75, ""garbage"": 1, ""intermediate_intrusion"": 22, ""recency_intrusion"": 2}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,10,CVQ,semantic,last,0.55,,0.4598,0.64,,100,,3,0.567,"{""correct"": 55, ""garbage"": 3, ""intermediate_intrusion"": 42}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,10,FVQ,semantic,first,0.73,,0.65,0.82,,100,,5,0.7684,"{""correct"": 73, ""garbage"": 5, ""intermediate_intrusion"": 22}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,15,CVQ,semantic,last,0.54,,0.44,0.63,,100,,3,0.5567,"{""correct"": 54, ""garbage"": 3, ""intermediate_intrusion"": 43}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,15,FVQ,semantic,first,0.76,,0.67,0.84,,100,,7,0.8172,"{""correct"": 76, ""garbage"": 7, ""intermediate_intrusion"": 15, ""recency_intrusion"": 2}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,20,CVQ,semantic,last,0.55,,0.45,0.64,,100,,9,0.6044,"{""correct"": 55, ""garbage"": 9, ""intermediate_intrusion"": 36}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,20,FVQ,semantic,first,0.69,,0.6,0.78,,100,,11,0.7753,"{""correct"": 69, ""garbage"": 11, ""intermediate_intrusion"": 19, ""recency_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,30,CVQ,semantic,last,0.45,,0.36,0.55,,100,,18,0.5488,"{""correct"": 45, ""garbage"": 18, ""intermediate_intrusion"": 37}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,30,FVQ,semantic,first,0.72,,0.63,0.8,,100,,11,0.809,"{""correct"": 72, ""garbage"": 11, ""intermediate_intrusion"": 17}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,50,CVQ,semantic,last,0.39,,0.29,0.49,,100,,28,0.5417,"{""correct"": 39, ""garbage"": 28, ""intermediate_intrusion"": 33}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,50,FVQ,semantic,first,0.74,,0.65,0.83,,100,,14,0.8605,"{""correct"": 74, ""garbage"": 14, ""intermediate_intrusion"": 12}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,75,CVQ,semantic,last,0.51,,0.41,0.6002,,100,,24,0.6711,"{""correct"": 51, ""garbage"": 24, ""intermediate_intrusion"": 25}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,25,75,FVQ,semantic,first,0.71,,0.61,0.8,,100,,17,0.8554,"{""correct"": 71, ""garbage"": 17, ""intermediate_intrusion"": 12}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,5,CVQ,semantic,last,0.54,,0.44,0.63,,100,,0,0.54,"{""correct"": 54, ""intermediate_intrusion"": 45, ""primacy_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,5,FVQ,semantic,first,0.75,,0.66,0.83,,100,,6,0.7979,"{""correct"": 75, ""garbage"": 6, ""intermediate_intrusion"": 18, ""recency_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,7,CVQ,semantic,last,0.54,,0.44,0.64,,100,,2,0.551,"{""correct"": 54, ""garbage"": 2, ""intermediate_intrusion"": 44}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,7,FVQ,semantic,first,0.74,,0.65,0.82,,100,,4,0.7708,"{""correct"": 74, ""garbage"": 4, ""intermediate_intrusion"": 22}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,10,CVQ,semantic,last,0.57,,0.47,0.67,,100,,5,0.6,"{""correct"": 57, ""garbage"": 5, ""intermediate_intrusion"": 38}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,10,FVQ,semantic,first,0.75,,0.66,0.83,,100,,4,0.7812,"{""correct"": 75, ""garbage"": 4, ""intermediate_intrusion"": 20, ""recency_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,15,CVQ,semantic,last,0.52,,0.42,0.62,,100,,8,0.5652,"{""correct"": 52, ""garbage"": 8, ""intermediate_intrusion"": 40}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,15,FVQ,semantic,first,0.72,,0.63,0.81,,100,,6,0.766,"{""correct"": 72, ""garbage"": 6, ""intermediate_intrusion"": 22}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,20,CVQ,semantic,last,0.57,,0.48,0.67,,100,,9,0.6264,"{""correct"": 57, ""garbage"": 9, ""intermediate_intrusion"": 34}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,20,FVQ,semantic,first,0.7,,0.61,0.79,,100,,13,0.8046,"{""correct"": 70, ""garbage"": 13, ""intermediate_intrusion"": 16, ""recency_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,30,CVQ,semantic,last,0.52,,0.42,0.61,,100,,16,0.619,"{""correct"": 52, ""garbage"": 16, ""intermediate_intrusion"": 32}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,30,FVQ,semantic,first,0.72,,0.63,0.81,,100,,13,0.8276,"{""correct"": 72, ""garbage"": 13, ""intermediate_intrusion"": 15}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,50,CVQ,semantic,last,0.46,,0.37,0.55,,100,,19,0.5679,"{""correct"": 46, ""garbage"": 19, ""intermediate_intrusion"": 35}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,50,FVQ,semantic,first,0.76,,0.67,0.84,,100,,9,0.8352,"{""correct"": 76, ""garbage"": 9, ""intermediate_intrusion"": 15}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,75,CVQ,semantic,last,0.44,,0.35,0.54,,100,,27,0.6027,"{""correct"": 44, ""garbage"": 27, ""intermediate_intrusion"": 29}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,30,75,FVQ,semantic,first,0.65,,0.55,0.74,,100,,8,0.7065,"{""correct"": 65, ""garbage"": 8, ""intermediate_intrusion"": 27}",B,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-9B/stage1_sweep_20260509_100749.json,
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,semantic_multi,,2,10,FVQ-CVQ,semantic,,,0.02,,,0.04,,,,,,,,derived,paper/figures/tab_full_sem.tex,gap only — per-condition accuracies not preserved in the .tex; raw sweep not local
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,semantic_multi,,5,30,CVQ,semantic,last,0.79,,,,0.08,,,,,,,,derived,paper/figures/tab2_openweight.tex,back-extracted from committed paper table; raw sweep v3/results_vllm/semantic_multi/ not local
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,semantic_multi,,5,30,FVQ,semantic,first,0.86,,,,0.07,,,,,,,,derived,paper/figures/tab2_openweight.tex,back-extracted from committed paper table; raw sweep v3/results_vllm/semantic_multi/ not local
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,semantic_multi,,5,30,FVQ-CVQ,semantic,,,0.07,,,0.1,,,,,,,,derived,paper/figures/tab_full_sem.tex,gap only — per-condition accuracies not preserved in the .tex; raw sweep not local
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,semantic_multi,,10,50,FVQ-CVQ,semantic,,,0.1,,,0.12,,,,,,,,derived,paper/figures/tab_full_sem.tex,gap only — per-condition accuracies not preserved in the .tex; raw sweep not local
01_fvq_cvq,Qwen3.5-9B,Qwen3.5,False,base,semantic_multi,,20,50,FVQ-CVQ,semantic,,,0.16,,,0.13,,,,,,,,derived,paper/figures/tab_full_sem.tex,gap only — per-condition accuracies not preserved in the .tex; raw sweep not local
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,5,CVQ,semantic,last,0.14,,0.08,0.21,,100,,0,0.14,"{""correct"": 14, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,5,FVQ,semantic,first,0.73,,0.64,0.82,,100,,5,0.7684,"{""correct"": 73, ""garbage"": 5, ""intermediate_intrusion"": 22}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,7,CVQ,semantic,last,0.1,,0.04,0.16,,100,,2,0.102,"{""correct"": 10, ""garbage"": 2, ""intermediate_intrusion"": 78, ""primacy_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,7,FVQ,semantic,first,0.82,,0.74,0.89,,100,,7,0.8817,"{""correct"": 82, ""garbage"": 7, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,10,CVQ,semantic,last,0.11,,0.05,0.1702,,100,,6,0.117,"{""correct"": 11, ""garbage"": 6, ""intermediate_intrusion"": 76, ""primacy_intrusion"": 7}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,10,FVQ,semantic,first,0.77,,0.68,0.85,,100,,8,0.837,"{""correct"": 77, ""garbage"": 8, ""intermediate_intrusion"": 14, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,15,CVQ,semantic,last,0.06,,0.02,0.11,,100,,12,0.0682,"{""correct"": 6, ""garbage"": 12, ""intermediate_intrusion"": 68, ""primacy_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,15,FVQ,semantic,first,0.74,,0.66,0.82,,100,,14,0.8605,"{""correct"": 74, ""garbage"": 14, ""intermediate_intrusion"": 12}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,20,CVQ,semantic,last,0.07,,0.03,0.12,,100,,19,0.0864,"{""correct"": 7, ""garbage"": 19, ""intermediate_intrusion"": 59, ""primacy_intrusion"": 15}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,20,FVQ,semantic,first,0.8,,0.72,0.87,,100,,10,0.8889,"{""correct"": 80, ""garbage"": 10, ""intermediate_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,30,CVQ,semantic,last,0.04,,0.01,0.09,,100,,13,0.046,"{""correct"": 4, ""garbage"": 13, ""intermediate_intrusion"": 62, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,30,FVQ,semantic,first,0.84,,0.76,0.91,,100,,11,0.9438,"{""correct"": 84, ""garbage"": 11, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,50,CVQ,semantic,last,0.01,,0.0,0.03,,100,,31,0.0145,"{""correct"": 1, ""garbage"": 31, ""intermediate_intrusion"": 33, ""primacy_intrusion"": 35}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,50,FVQ,semantic,first,0.67,,0.58,0.76,,100,,26,0.9054,"{""correct"": 67, ""garbage"": 26, ""intermediate_intrusion"": 7}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,75,CVQ,semantic,last,0.0,,0.0,0.0,,100,,28,0.0,"{""garbage"": 28, ""intermediate_intrusion"": 51, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,75,FVQ,semantic,first,0.64,,0.54,0.73,,100,,28,0.8889,"{""correct"": 64, ""garbage"": 28, ""intermediate_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,100,CVQ,semantic,last,0.0,,0.0,0.0,,100,,31,0.0,"{""garbage"": 31, ""intermediate_intrusion"": 51, ""primacy_intrusion"": 18}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,2,100,FVQ,semantic,first,0.64,,0.55,0.73,,100,,25,0.8533,"{""correct"": 64, ""garbage"": 25, ""intermediate_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,5,CVQ,semantic,last,0.06,,0.02,0.11,,100,,1,0.0606,"{""correct"": 6, ""garbage"": 1, ""intermediate_intrusion"": 74, ""primacy_intrusion"": 19}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,5,FVQ,semantic,first,0.62,,0.53,0.7102,,100,,7,0.6667,"{""correct"": 62, ""garbage"": 7, ""intermediate_intrusion"": 31}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,7,CVQ,semantic,last,0.05,,0.01,0.1,,100,,4,0.0521,"{""correct"": 5, ""garbage"": 4, ""intermediate_intrusion"": 85, ""primacy_intrusion"": 6}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,7,FVQ,semantic,first,0.65,,0.55,0.74,,100,,5,0.6842,"{""correct"": 65, ""garbage"": 5, ""intermediate_intrusion"": 30}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,10,CVQ,semantic,last,0.06,,0.02,0.1,,100,,2,0.0612,"{""correct"": 6, ""garbage"": 2, ""intermediate_intrusion"": 81, ""primacy_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,10,FVQ,semantic,first,0.6,,0.51,0.7,,100,,12,0.6818,"{""correct"": 60, ""garbage"": 12, ""intermediate_intrusion"": 28}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,15,CVQ,semantic,last,0.01,,0.0,0.03,,100,,14,0.0116,"{""correct"": 1, ""garbage"": 14, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,15,FVQ,semantic,first,0.73,,0.64,0.82,,100,,11,0.8202,"{""correct"": 73, ""garbage"": 11, ""intermediate_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,20,CVQ,semantic,last,0.02,,0.0,0.05,,100,,6,0.0213,"{""correct"": 2, ""garbage"": 6, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 20}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,20,FVQ,semantic,first,0.7,,0.61,0.78,,100,,11,0.7865,"{""correct"": 70, ""garbage"": 11, ""intermediate_intrusion"": 19}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,30,CVQ,semantic,last,0.02,,0.0,0.05,,100,,19,0.0247,"{""correct"": 2, ""garbage"": 19, ""intermediate_intrusion"": 58, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,30,FVQ,semantic,first,0.69,,0.6,0.78,,100,,13,0.7931,"{""correct"": 69, ""garbage"": 13, ""intermediate_intrusion"": 18}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,50,CVQ,semantic,last,0.0,,0.0,0.0,,100,,18,0.0,"{""garbage"": 18, ""intermediate_intrusion"": 61, ""primacy_intrusion"": 21}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,50,FVQ,semantic,first,0.55,,0.45,0.65,,100,,31,0.7971,"{""correct"": 55, ""garbage"": 31, ""intermediate_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,75,CVQ,semantic,last,0.01,,0.0,0.03,,100,,27,0.0137,"{""correct"": 1, ""garbage"": 27, ""intermediate_intrusion"": 58, ""primacy_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,75,FVQ,semantic,first,0.56,,0.46,0.65,,100,,20,0.7,"{""correct"": 56, ""garbage"": 20, ""intermediate_intrusion"": 23, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,5,CVQ,semantic,last,0.03,,0.0,0.07,,100,,3,0.0309,"{""correct"": 3, ""garbage"": 3, ""intermediate_intrusion"": 86, ""primacy_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,5,FVQ,semantic,first,0.64,,0.55,0.73,,100,,2,0.6531,"{""correct"": 64, ""garbage"": 2, ""intermediate_intrusion"": 32, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,7,CVQ,semantic,last,0.05,,0.01,0.1,,100,,4,0.0521,"{""correct"": 5, ""garbage"": 4, ""intermediate_intrusion"": 75, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,7,FVQ,semantic,first,0.51,,0.41,0.61,,100,,4,0.5312,"{""correct"": 51, ""garbage"": 4, ""intermediate_intrusion"": 45}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,10,CVQ,semantic,last,0.02,,0.0,0.05,,100,,7,0.0215,"{""correct"": 2, ""garbage"": 7, ""intermediate_intrusion"": 82, ""primacy_intrusion"": 9}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,10,FVQ,semantic,first,0.56,,0.46,0.66,,100,,9,0.6154,"{""correct"": 56, ""garbage"": 9, ""intermediate_intrusion"": 34, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,15,CVQ,semantic,last,0.07,,0.02,0.12,,100,,10,0.0778,"{""correct"": 7, ""garbage"": 10, ""intermediate_intrusion"": 67, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
01_fvq_cvq,gemma-3-1b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,15,FVQ,semantic,first,0.61,,0.51,0.7,,100,,9,0.6703,"{""correct"": 61, ""garbage"": 9, ""intermediate_intrusion"": 30}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-1b-it/stage1_sweep_20260409_015538.json,
