state,K,N,condition,layer,correctness_cv_auc,retrieval_all_auc,retrieval_wrong_auc,retrieval_correct_auc,behavioral_acc,n_trials,n_all,n_wrong,n_correct
base,7,30,IVQ_d10,15,0.44107142857142867,0.49151999999999996,0.5701814058956917,0.325,0.16,250,250,210,40
base,7,30,IVQ_d10,16,0.4511904761904762,0.5261600000000001,0.5520408163265307,0.28125,0.16,250,250,210,40
base,7,30,IVQ_d10,17,0.41428571428571426,0.5048799999999999,0.5733560090702948,0.271875,0.16,250,250,210,40
base,7,30,IVQ_d10,18,0.3714285714285714,0.5178400000000001,0.5704081632653061,0.275,0.16,250,250,210,40
base,7,30,IVQ_d10,19,0.4029761904761905,0.5292,0.5608843537414966,0.35,0.16,250,250,210,40
base,7,30,IVQ_d10,20,0.4279761904761905,0.49856,0.5621315192743764,0.3375,0.16,250,250,210,40
base,7,30,IVQ_d10,21,0.42142857142857143,0.5284000000000001,0.5738095238095239,0.29375,0.16,250,250,210,40
base,7,30,IVQ_d10,22,0.5083333333333333,0.5123999999999999,0.5210884353741496,0.28125,0.16,250,250,210,40
base,7,30,IVQ_d10,23,0.5023809523809524,0.50872,0.5954648526077098,0.315625,0.16,250,250,210,40
base,7,30,IVQ_d10,24,0.5196428571428571,0.50816,0.5841269841269842,0.265625,0.16,250,250,210,40
base,7,30,IVQ_d10,25,0.5392857142857143,0.51352,0.5318594104308391,0.3,0.16,250,250,210,40
base,7,30,IVQ_d10,26,0.5392857142857143,0.48895999999999995,0.5295918367346939,0.365625,0.16,250,250,210,40
base,7,30,IVQ_d10,27,0.5666666666666667,0.5184,0.5426303854875284,0.440625,0.16,250,250,210,40
base,7,30,IVQ_d10,28,0.5952380952380952,0.5294399999999999,0.5565759637188209,0.390625,0.16,250,250,210,40
base,7,30,IVQ_d10,29,0.6017857142857141,0.49960000000000004,0.5370748299319728,0.340625,0.16,250,250,210,40
base,7,30,IVQ_d10,30,0.5613095238095238,0.4964799999999999,0.5637188208616781,0.3875,0.16,250,250,210,40
base,7,30,IVQ_d10,31,0.5523809523809524,0.5107999999999999,0.5244897959183674,0.490625,0.16,250,250,210,40
base,7,30,IVQ_d10,32,0.5226190476190476,0.6128,0.5072562358276644,0.559375,0.16,250,250,210,40
base,7,30,IVQ_d10,33,0.4565476190476191,0.62568,0.5455782312925169,0.665625,0.16,250,250,210,40
base,7,30,IVQ_d10,34,0.44761904761904764,0.63,0.5485260770975057,0.64375,0.16,250,250,210,40
base,7,30,IVQ_d10,35,0.4482142857142857,0.61088,0.5385487528344671,0.69375,0.16,250,250,210,40
base,7,30,IVQ_d25,0,0.47027368421052634,0.5137812500000001,0.5032174515235457,0.567,0.055,400,400,378,22
base,7,30,IVQ_d25,1,0.46439122807017547,0.5069374999999999,0.49089244690674044,0.599,0.055,400,400,378,22
base,7,30,IVQ_d25,2,0.5059754385964913,0.51225,0.4844903477993229,0.534,0.055,400,400,378,22
base,7,30,IVQ_d25,3,0.4793438596491229,0.513625,0.4750462603878116,0.5865,0.055,400,400,378,22
base,7,30,IVQ_d25,4,0.47250000000000003,0.50825,0.48346131732840875,0.558,0.055,400,400,378,22
base,7,30,IVQ_d25,5,0.4757508771929825,0.48940625000000004,0.44730338565712524,0.534,0.055,400,400,378,22
base,7,30,IVQ_d25,6,0.4922140350877194,0.49931249999999994,0.4827581163434903,0.542,0.055,400,400,378,22
base,7,30,IVQ_d25,7,0.4871298245614035,0.5120625,0.4600838719606033,0.607,0.055,400,400,378,22
base,7,30,IVQ_d25,8,0.5203052631578947,0.47865625000000006,0.47995340720221613,0.599,0.055,400,400,378,22
base,7,30,IVQ_d25,9,0.5155245614035089,0.4976562499999999,0.47030552785472457,0.6,0.055,400,400,378,22
base,7,30,IVQ_d25,10,0.48345087719298246,0.50440625,0.4734743921206525,0.5660000000000001,0.055,400,400,378,22
base,7,30,IVQ_d25,11,0.4831122807017544,0.4950312500000001,0.4515242782394583,0.558,0.055,400,400,378,22
base,7,30,IVQ_d25,12,0.509,0.49415624999999996,0.5124137765466299,0.5625,0.055,400,400,378,22
base,7,30,IVQ_d25,13,0.4948684210526316,0.49762500000000004,0.4494862234533702,0.492,0.055,400,400,378,22
base,7,30,IVQ_d25,14,0.480519298245614,0.50215625,0.48883508156355804,0.541,0.055,400,400,378,22
base,7,30,IVQ_d25,15,0.48500000000000004,0.52653125,0.4739189350569405,0.5055,0.055,400,400,378,22
base,7,30,IVQ_d25,16,0.46761403508771926,0.48434374999999996,0.46111706371191136,0.5465,0.055,400,400,378,22
base,7,30,IVQ_d25,17,0.4988350877192983,0.5030625,0.4920204493690366,0.5615,0.055,400,400,378,22
base,7,30,IVQ_d25,18,0.49557719298245617,0.5054375,0.47714102800861813,0.5455,0.055,400,400,378,22
base,7,30,IVQ_d25,19,0.5410263157894737,0.4878125,0.48522584795321644,0.5045,0.055,400,400,378,22
base,7,30,IVQ_d25,20,0.5318122807017545,0.511625,0.469001108033241,0.525,0.055,400,400,378,22
base,7,30,IVQ_d25,21,0.6105421052631579,0.51290625,0.48474898122499227,0.5,0.055,400,400,378,22
base,7,30,IVQ_d25,22,0.5200210526315789,0.48034375,0.49111854108956604,0.45999999999999996,0.055,400,400,378,22
base,7,30,IVQ_d25,23,0.4776157894736842,0.4715,0.4571713450292398,0.5305,0.055,400,400,378,22
base,7,30,IVQ_d25,24,0.3755473684210527,0.4985000000000001,0.48740124961526626,0.5795,0.055,400,400,378,22
base,7,30,IVQ_d25,25,0.4448333333333333,0.50609375,0.5036859402893198,0.49749999999999994,0.055,400,400,378,22
base,7,30,IVQ_d25,26,0.42316140350877196,0.47943749999999996,0.47217579562942447,0.641,0.055,400,400,378,22
base,7,30,IVQ_d25,27,0.4993456140350877,0.49984375,0.4707045244690674,0.49399999999999994,0.055,400,400,378,22
base,7,30,IVQ_d25,28,0.49698596491228075,0.47978125,0.47240841489689134,0.501,0.055,400,400,378,22
base,7,30,IVQ_d25,29,0.46686666666666665,0.49084374999999997,0.5104261618959679,0.3815,0.055,400,400,378,22
base,7,30,IVQ_d25,30,0.475540350877193,0.48365624999999995,0.5197693751923669,0.434,0.055,400,400,378,22
base,7,30,IVQ_d25,31,0.47205614035087723,0.47631249999999997,0.5150802216066481,0.5625,0.055,400,400,378,22
base,7,30,IVQ_d25,32,0.4710210526315789,0.49456249999999996,0.5313037919359803,0.5475,0.055,400,400,378,22
base,7,30,IVQ_d25,33,0.5970578947368421,0.5246875,0.5114284395198523,0.7505000000000001,0.055,400,400,378,22
base,7,30,IVQ_d25,34,0.5978561403508772,0.51021875,0.5259899538319484,0.712,0.055,400,400,378,22
base,7,30,IVQ_d25,35,0.6194228070175438,0.51809375,0.5242591197291475,0.648,0.055,400,400,378,22
base,7,30,IVQ_d50,0,,0.44305555555555554,0.43888888888888894,,0.0,60,60,60,0
base,7,30,IVQ_d50,1,,0.4708333333333333,0.48888888888888893,,0.0,60,60,60,0
base,7,30,IVQ_d50,2,,0.4527777777777778,0.4541666666666667,,0.0,60,60,60,0
base,7,30,IVQ_d50,3,,0.4875,0.5027777777777778,,0.0,60,60,60,0
base,7,30,IVQ_d50,4,,0.5194444444444445,0.4930555555555555,,0.0,60,60,60,0
base,7,30,IVQ_d50,5,,0.45972222222222225,0.4916666666666666,,0.0,60,60,60,0
base,7,30,IVQ_d50,6,,0.4416666666666667,0.5305555555555556,,0.0,60,60,60,0
base,7,30,IVQ_d50,7,,0.5069444444444444,0.48888888888888893,,0.0,60,60,60,0
base,7,30,IVQ_d50,8,,0.5013888888888889,0.4791666666666667,,0.0,60,60,60,0
base,7,30,IVQ_d50,9,,0.5013888888888889,0.4916666666666666,,0.0,60,60,60,0
base,7,30,IVQ_d50,10,,0.4958333333333333,0.5041666666666667,,0.0,60,60,60,0
base,7,30,IVQ_d50,11,,0.4708333333333333,0.49722222222222223,,0.0,60,60,60,0
base,7,30,IVQ_d50,12,,0.45555555555555555,0.46944444444444444,,0.0,60,60,60,0
base,7,30,IVQ_d50,13,,0.5055555555555555,0.4833333333333334,,0.0,60,60,60,0
base,7,30,IVQ_d50,14,,0.4805555555555555,0.49861111111111106,,0.0,60,60,60,0
base,7,30,IVQ_d50,15,,0.5055555555555555,0.4722222222222222,,0.0,60,60,60,0
base,7,30,IVQ_d50,16,,0.4722222222222222,0.46944444444444444,,0.0,60,60,60,0
base,7,30,IVQ_d50,17,,0.4708333333333333,0.5208333333333334,,0.0,60,60,60,0
base,7,30,IVQ_d50,18,,0.4680555555555556,0.4930555555555555,,0.0,60,60,60,0
base,7,30,IVQ_d50,19,,0.45555555555555555,0.4111111111111111,,0.0,60,60,60,0
base,7,30,IVQ_d50,20,,0.5013888888888889,0.4472222222222223,,0.0,60,60,60,0
base,7,30,IVQ_d50,21,,0.47361111111111115,0.48194444444444445,,0.0,60,60,60,0
base,7,30,IVQ_d50,22,,0.5166666666666667,0.5208333333333333,,0.0,60,60,60,0
base,7,30,IVQ_d50,23,,0.5263888888888889,0.4916666666666667,,0.0,60,60,60,0
base,7,30,IVQ_d50,24,,0.3930555555555556,0.4833333333333334,,0.0,60,60,60,0
base,7,30,IVQ_d50,25,,0.40972222222222215,0.4305555555555555,,0.0,60,60,60,0
base,7,30,IVQ_d50,26,,0.5083333333333333,0.44861111111111107,,0.0,60,60,60,0
base,7,30,IVQ_d50,27,,0.48611111111111105,0.4527777777777778,,0.0,60,60,60,0
base,7,30,IVQ_d50,28,,0.5055555555555555,0.44305555555555554,,0.0,60,60,60,0
base,7,30,IVQ_d50,29,,0.48888888888888893,0.49027777777777776,,0.0,60,60,60,0
base,7,30,IVQ_d50,30,,0.37361111111111106,0.425,,0.0,60,60,60,0
base,7,30,IVQ_d50,31,,0.3875,0.4708333333333333,,0.0,60,60,60,0
base,7,30,IVQ_d50,32,,0.48888888888888893,0.5055555555555556,,0.0,60,60,60,0
base,7,30,IVQ_d50,33,,0.45,0.4833333333333333,,0.0,60,60,60,0
base,7,30,IVQ_d50,34,,0.4722222222222222,0.45,,0.0,60,60,60,0
base,7,30,IVQ_d50,35,,0.49444444444444446,0.4138888888888889,,0.0,60,60,60,0
base,7,30,IVQ_d75,0,0.21923076923076926,0.5470937499999999,0.4878698224852071,,0.025,400,400,390,10
base,7,30,IVQ_d75,1,0.23205128205128203,0.5209375,0.4779421433267587,,0.025,400,400,390,10
base,7,30,IVQ_d75,2,0.3153846153846154,0.5349999999999999,0.49102564102564095,,0.025,400,400,390,10
base,7,30,IVQ_d75,3,0.2602564102564102,0.5224062500000001,0.45736357659434584,,0.025,400,400,390,10
base,7,30,IVQ_d75,4,0.2846153846153846,0.51853125,0.47925706771860616,,0.025,400,400,390,10
base,7,30,IVQ_d75,5,0.2525641025641026,0.515875,0.5030243261012493,,0.025,400,400,390,10
base,7,30,IVQ_d75,6,0.26410256410256416,0.544171875,0.47481919789612104,,0.025,400,400,390,10
base,7,30,IVQ_d75,7,0.22948717948717948,0.52115625,0.4649243918474687,,0.025,400,400,390,10
base,7,30,IVQ_d75,8,0.18717948717948718,0.53590625,0.4849112426035503,,0.025,400,400,390,10
base,7,30,IVQ_d75,9,0.19743589743589746,0.54578125,0.4859631821170283,,0.025,400,400,390,10
base,7,30,IVQ_d75,10,0.27692307692307694,0.5768437499999999,0.5093030900723209,,0.025,400,400,390,10
base,7,30,IVQ_d75,11,0.267948717948718,0.5266875000000001,0.4751808021038791,,0.025,400,400,390,10
base,7,30,IVQ_d75,12,0.3115384615384615,0.5352187500000001,0.49092702169625246,,0.025,400,400,390,10
base,7,30,IVQ_d75,13,0.3384615384615385,0.5319375,0.48454963839579224,,0.025,400,400,390,10
base,7,30,IVQ_d75,14,0.34487179487179487,0.5169374999999999,0.4738001314924392,,0.025,400,400,390,10
base,7,30,IVQ_d75,15,0.34615384615384615,0.49440625000000005,0.47527942143326757,,0.025,400,400,390,10
base,7,30,IVQ_d75,16,0.2846153846153846,0.53515625,0.4919789612097305,,0.025,400,400,390,10
base,7,30,IVQ_d75,17,0.28717948717948716,0.5199999999999999,0.47422748191978964,,0.025,400,400,390,10
base,7,30,IVQ_d75,18,0.391025641025641,0.5176875000000001,0.49132149901380673,,0.025,400,400,390,10
base,7,30,IVQ_d75,19,0.46282051282051284,0.542203125,0.473076923076923,,0.025,400,400,390,10
base,7,30,IVQ_d75,20,0.4897435897435898,0.5408125,0.5195266272189349,,0.025,400,400,390,10
base,7,30,IVQ_d75,21,0.5128205128205129,0.52515625,0.4569033530571992,,0.025,400,400,390,10
base,7,30,IVQ_d75,22,0.5397435897435898,0.5158750000000001,0.4876725838264299,,0.025,400,400,390,10
base,7,30,IVQ_d75,23,0.44230769230769235,0.511125,0.4553911900065746,,0.025,400,400,390,10
base,7,30,IVQ_d75,24,0.5435897435897437,0.51353125,0.4674884944115713,,0.025,400,400,390,10
base,7,30,IVQ_d75,25,0.5217948717948718,0.51740625,0.5027942143326758,,0.025,400,400,390,10
base,7,30,IVQ_d75,26,0.4666666666666666,0.53565625,0.5102235371466141,,0.025,400,400,390,10
base,7,30,IVQ_d75,27,0.4884615384615384,0.5303125,0.4871794871794872,,0.025,400,400,390,10
base,7,30,IVQ_d75,28,0.4461538461538462,0.49571875,0.4952005259697567,,0.025,400,400,390,10
base,7,30,IVQ_d75,29,0.4192307692307692,0.49312500000000004,0.49385272846811307,,0.025,400,400,390,10
base,7,30,IVQ_d75,30,0.4012820512820513,0.49490625,0.48994082840236686,,0.025,400,400,390,10
base,7,30,IVQ_d75,31,0.46153846153846156,0.5030625000000001,0.47485207100591714,,0.025,400,400,390,10
base,7,30,IVQ_d75,32,0.5782051282051281,0.5245624999999998,0.4889546351084812,,0.025,400,400,390,10
base,7,30,IVQ_d75,33,0.6923076923076923,0.5189999999999999,0.4756738987508219,,0.025,400,400,390,10
base,7,30,IVQ_d75,34,0.6576923076923077,0.5114375,0.47905982905982897,,0.025,400,400,390,10
base,7,30,IVQ_d75,35,0.6282051282051282,0.47484374999999995,0.45216962524654836,,0.025,400,400,390,10
base,7,30,IVQ_d90,0,0.6060606060606061,0.5112500000000001,0.49350876762538054,,0.01,400,400,396,4
base,7,30,IVQ_d90,1,0.6262626262626263,0.5081249999999999,0.5134629766864285,,0.01,400,400,396,4
base,7,30,IVQ_d90,2,0.601010101010101,0.5110625,0.4910623047187951,,0.01,400,400,396,4
base,7,30,IVQ_d90,3,0.49242424242424243,0.5063437499999999,0.5015298680099344,,0.01,400,400,396,4
base,7,30,IVQ_d90,4,0.452020202020202,0.50284375,0.5155702611760935,,0.01,400,400,396,4
base,7,30,IVQ_d90,5,0.46212121212121215,0.4923125,0.5136771500961385,,0.01,400,400,396,4
base,7,30,IVQ_d90,6,0.42424242424242425,0.50221875,0.5048234557763179,,0.01,400,400,396,4
base,7,30,IVQ_d90,7,0.398989898989899,0.48612500000000003,0.5042024365085723,,0.01,400,400,396,4
base,7,30,IVQ_d90,8,0.46464646464646464,0.4970625,0.54307322043743,,0.01,400,400,396,4
base,7,30,IVQ_d90,9,0.4267676767676768,0.49712499999999993,0.5190975304438391,,0.01,400,400,396,4
base,7,30,IVQ_d90,10,0.44696969696969696,0.49196875,0.5248160751482134,,0.01,400,400,396,4
base,7,30,IVQ_d90,11,0.47474747474747475,0.50790625,0.4962848501842654,,0.01,400,400,396,4
base,7,30,IVQ_d90,12,0.45707070707070707,0.54421875,0.5049619802515621,,0.01,400,400,396,4
base,7,30,IVQ_d90,13,0.4747474747474747,0.52246875,0.5025780273593975,,0.01,400,400,396,4
base,7,30,IVQ_d90,14,0.49242424242424243,0.51340625,0.4612187750360519,,0.01,400,400,396,4
base,7,30,IVQ_d90,15,0.5934343434343434,0.4946562500000001,0.48794647292100624,,0.01,400,400,396,4
base,7,30,IVQ_d90,16,0.5833333333333333,0.5081249999999999,0.5116337526037494,,0.01,400,400,396,4
base,7,30,IVQ_d90,17,0.6616161616161615,0.5191250000000001,0.48595025336484543,,0.01,400,400,396,4
base,7,30,IVQ_d90,18,0.648989898989899,0.5135937500000001,0.46963577551674407,,0.01,400,400,396,4
base,7,30,IVQ_d90,19,0.6363636363636365,0.5025625,0.48491781164877423,,0.01,400,400,396,4
base,7,30,IVQ_d90,20,0.5202020202020202,0.49878124999999995,0.49570204093895204,,0.01,400,400,396,4
base,7,30,IVQ_d90,21,0.4949494949494949,0.5584999999999999,0.5023986891123217,,0.01,400,400,396,4
base,7,30,IVQ_d90,22,0.398989898989899,0.49584375,0.5032348782246435,,0.01,400,400,396,4
base,7,30,IVQ_d90,23,0.4191919191919192,0.5249375,0.5151691786172087,,0.01,400,400,396,4
base,7,30,IVQ_d90,24,0.4065656565656566,0.47862499999999997,0.5122422338166961,,0.01,400,400,396,4
base,7,30,IVQ_d90,25,0.29292929292929293,0.5041249999999999,0.500885354911072,,0.01,400,400,396,4
base,7,30,IVQ_d90,26,0.47979797979797983,0.4965,0.5036015211905144,,0.01,400,400,396,4
base,7,30,IVQ_d90,27,0.3181818181818182,0.5335,0.4833766123217432,,0.01,400,400,396,4
base,7,30,IVQ_d90,28,0.33838383838383834,0.54765625,0.4844735519147572,,0.01,400,400,396,4
base,7,30,IVQ_d90,29,0.3232323232323232,0.5032812499999999,0.4587809095096939,,0.01,400,400,396,4
base,7,30,IVQ_d90,30,0.37373737373737376,0.52540625,0.5021333720557603,,0.01,400,400,396,4
base,7,30,IVQ_d90,31,0.42171717171717177,0.5116875000000001,0.5155035851626343,,0.01,400,400,396,4
base,7,30,IVQ_d90,32,0.3762626262626262,0.47003125,0.4730147612562089,,0.01,400,400,396,4
base,7,30,IVQ_d90,33,0.37626262626262624,0.45787500000000003,0.5013738132911392,,0.01,400,400,396,4
base,7,30,IVQ_d90,34,0.553030303030303,0.47481249999999997,0.4831510925733055,,0.01,400,400,396,4
base,7,30,IVQ_d90,35,0.5909090909090908,0.48559375000000005,0.5225278501041499,,0.01,400,400,396,4
base,7,50,FVQ,0,0.3707716049382716,0.46913580246913583,0.5064043209876543,0.35523456790123453,0.5333,90,90,42,48
base,7,50,FVQ,1,0.35827160493827165,0.4753086419753087,0.43684413580246917,0.36417283950617285,0.5333,90,90,42,48
base,7,50,FVQ,2,0.3282716049382716,0.5388888888888889,0.5080632716049382,0.3108888888888889,0.5333,90,90,42,48
base,7,50,FVQ,3,0.38783950617283947,0.5234567901234568,0.48684413580246916,0.3444197530864198,0.5333,90,90,42,48
base,7,50,FVQ,4,0.37299382716049384,0.5641975308641974,0.5131944444444445,0.35264197530864194,0.5333,90,90,42,48
base,7,50,FVQ,5,0.37287037037037035,0.5549382716049382,0.496875,0.33770370370370373,0.5333,90,90,42,48
base,7,50,FVQ,6,0.42055555555555557,0.4981481481481481,0.45378086419753083,0.33711111111111114,0.5333,90,90,42,48
base,7,50,FVQ,7,0.4352469135802469,0.5339506172839507,0.48125,0.3552345679012346,0.5333,90,90,42,48
base,7,50,FVQ,8,0.480216049382716,0.5283950617283951,0.5042824074074075,0.3491111111111111,0.5333,90,90,42,48
base,7,50,FVQ,9,0.48265432098765426,0.5537037037037038,0.45131172839506173,0.31017283950617286,0.5333,90,90,42,48
base,7,50,FVQ,10,0.5126234567901234,0.5401234567901234,0.517283950617284,0.35004938271604935,0.5333,90,90,42,48
base,7,50,FVQ,11,0.4753703703703704,0.5524691358024691,0.40868055555555555,0.38051851851851853,0.5333,90,90,42,48
base,7,50,FVQ,12,0.44290123456790126,0.5395061728395062,0.44047067901234566,0.3612345679012346,0.5333,90,90,42,48
base,7,50,FVQ,13,0.3931172839506173,0.5635802469135802,0.5393518518518519,0.35370370370370374,0.5333,90,90,42,48
base,7,50,FVQ,14,0.38074074074074077,0.4993827160493828,0.46265432098765435,0.33029629629629625,0.5333,90,90,42,48
base,7,50,FVQ,15,0.39293209876543206,0.5253086419753087,0.4478395061728396,0.3571111111111111,0.5333,90,90,42,48
base,7,50,FVQ,16,0.4129938271604939,0.5135802469135802,0.3976466049382716,0.3280493827160494,0.5333,90,90,42,48
base,7,50,FVQ,17,0.4253395061728395,0.5203703703703704,0.4744984567901234,0.3172345679012346,0.5333,90,90,42,48
base,7,50,FVQ,18,0.4677777777777778,0.5333333333333333,0.3545524691358025,0.36864197530864196,0.5333,90,90,42,48
base,7,50,FVQ,19,0.47780864197530865,0.5592592592592592,0.5050925925925925,0.3560493827160494,0.5333,90,90,42,48
base,7,50,FVQ,20,0.5148148148148148,0.5123456790123456,0.4769675925925926,0.32464197530864203,0.5333,90,90,42,48
base,7,50,FVQ,21,0.6091975308641976,0.5450617283950617,0.43321759259259257,0.31276543209876545,0.5333,90,90,42,48
base,7,50,FVQ,22,0.5919444444444444,0.5364197530864198,0.5756944444444445,0.32758024691358023,0.5333,90,90,42,48
base,7,50,FVQ,23,0.5424382716049383,0.5228395061728395,0.5799768518518519,0.3256049382716049,0.5333,90,90,42,48
base,7,50,FVQ,24,0.6368827160493826,0.49444444444444446,0.5044753086419753,0.3963950617283951,0.5333,90,90,42,48
base,7,50,FVQ,25,0.6668827160493828,0.5080246913580246,0.4478395061728396,0.36195061728395067,0.5333,90,90,42,48
base,7,50,FVQ,26,0.6342592592592593,0.4666666666666667,0.46624228395061723,0.2801728395061728,0.5333,90,90,42,48
base,7,50,FVQ,27,0.708641975308642,0.48209876543209873,0.6070987654320987,0.3157037037037037,0.5333,90,90,42,48
base,7,50,FVQ,28,0.7212345679012346,0.5753086419753087,0.5516975308641975,0.35404938271604935,0.5333,90,90,42,48
base,7,50,FVQ,29,0.7212345679012346,0.5123456790123457,0.5436342592592592,0.35770370370370375,0.5333,90,90,42,48
base,7,50,FVQ,30,0.708858024691358,0.5376543209876543,0.4695601851851852,0.4378024691358025,0.5333,90,90,42,48
base,7,50,FVQ,31,0.7510493827160494,0.6290123456790123,0.5598765432098766,0.47874074074074074,0.5333,90,90,42,48
base,7,50,FVQ,32,0.7037345679012346,0.680246913580247,0.48846450617283954,0.6391604938271606,0.5333,90,90,42,48
base,7,50,FVQ,33,0.7284567901234569,0.7944444444444445,0.5368441358024691,0.7852345679012347,0.5333,90,90,42,48
base,7,50,FVQ,34,0.7384876543209875,0.8006172839506173,0.5342206790123456,0.7924197530864199,0.5333,90,90,42,48
base,7,50,FVQ,35,0.7310185185185185,0.788888888888889,0.5791280864197531,0.7853580246913581,0.5333,90,90,42,48
base,7,50,CVQ,0,0.507516339869281,0.47307692307692306,0.4782925370583964,0.5533564814814815,0.3154,130,130,89,41
base,7,50,CVQ,1,0.5080065359477124,0.4905325443786982,0.47245503866034433,0.5030092592592592,0.3154,130,130,89,41
base,7,50,CVQ,2,0.4875,0.46479289940828405,0.5019543765218506,0.5420138888888889,0.3154,130,130,89,41
base,7,50,CVQ,3,0.4713235294117647,0.4819526627218935,0.446885813148789,0.5589506172839507,0.3154,130,130,89,41
base,7,50,CVQ,4,0.454983660130719,0.5112426035502959,0.4867465504720407,0.5658564814814815,0.3154,130,130,89,41
base,7,50,CVQ,5,0.4730392156862745,0.5053254437869823,0.4802191464821222,0.5895447530864197,0.3154,130,130,89,41
base,7,50,CVQ,6,0.5137254901960784,0.506508875739645,0.45386389850057673,0.6124228395061728,0.3154,130,130,89,41
base,7,50,CVQ,7,0.48423202614379085,0.4831360946745562,0.42384125763595204,0.5244212962962963,0.3154,130,130,89,41
base,7,50,CVQ,8,0.5438725490196078,0.4949704142011835,0.4489619377162629,0.6217978395061728,0.3154,130,130,89,41
base,7,50,CVQ,9,0.48472222222222233,0.4949704142011834,0.462317911914221,0.618016975308642,0.3154,130,130,89,41
base,7,50,CVQ,10,0.4738562091503268,0.5065088757396449,0.45326370199495913,0.5072916666666666,0.3154,130,130,89,41
base,7,50,CVQ,11,0.4714052287581699,0.4896449704142012,0.43248323294459395,0.5648919753086419,0.3154,130,130,89,41
base,7,50,CVQ,12,0.4831699346405228,0.49171597633136094,0.4459331880900509,0.4760416666666666,0.3154,130,130,89,41
base,7,50,CVQ,13,0.4626633986928105,0.5301775147928993,0.444397453970695,0.6069830246913581,0.3154,130,130,89,41
base,7,50,CVQ,14,0.47205882352941175,0.5174556213017751,0.4229997009697125,0.5602623456790123,0.3154,130,130,89,41
base,7,50,CVQ,15,0.4366830065359477,0.5156804733727811,0.4146012217523175,0.5016975308641975,0.3154,130,130,89,41
base,7,50,CVQ,16,0.4852124183006536,0.5130177514792899,0.49789610833440134,0.5072916666666666,0.3154,130,130,89,41
base,7,50,CVQ,17,0.5014705882352942,0.521301775147929,0.4504207783331197,0.5832947530864198,0.3154,130,130,89,41
base,7,50,CVQ,18,0.4306372549019608,0.5328402366863905,0.4752061173053099,0.5424768518518519,0.3154,130,130,89,41
base,7,50,CVQ,19,0.4062091503267974,0.5363905325443787,0.4562198299799222,0.5726080246913581,0.3154,130,130,89,41
base,7,50,CVQ,20,0.4,0.49260355029585795,0.5135524798154556,0.4903549382716049,0.3154,130,130,89,41
base,7,50,CVQ,21,0.4157679738562091,0.5002958579881656,0.4787603058652655,0.514699074074074,0.3154,130,130,89,41
base,7,50,CVQ,22,0.44950980392156864,0.49792899408284014,0.46613481994104833,0.5245756172839506,0.3154,130,130,89,41
base,7,50,CVQ,23,0.40269607843137256,0.49733727810650896,0.43478363022769023,0.502199074074074,0.3154,130,130,89,41
base,7,50,CVQ,24,0.46266339869281053,0.5609467455621302,0.5133260711692084,0.5127314814814815,0.3154,130,130,89,41
base,7,50,CVQ,25,0.45890522875816997,0.5292899408284023,0.47883506343713955,0.5866126543209876,0.3154,130,130,89,41
base,7,50,CVQ,26,0.4511437908496732,0.46893491124260356,0.44180016233072755,0.4920138888888889,0.3154,130,130,89,41
base,7,50,CVQ,27,0.5505718954248366,0.47958579881656804,0.47980691187150243,0.5665123456790123,0.3154,130,130,89,41
base,7,50,CVQ,28,0.5848039215686276,0.4378698224852071,0.4798261352471272,0.4424768518518519,0.3154,130,130,89,41
base,7,50,CVQ,29,0.5624183006535948,0.4284023668639053,0.48019992310649756,0.5234182098765432,0.3154,130,130,89,41
base,7,50,CVQ,30,0.5700980392156862,0.47071005917159764,0.4627664573454654,0.366820987654321,0.3154,130,130,89,41
base,7,50,CVQ,31,0.572875816993464,0.48639053254437864,0.510726643598616,0.4518518518518519,0.3154,130,130,89,41
base,7,50,CVQ,32,0.4542483660130719,0.5476331360946746,0.520156777307873,0.6237654320987654,0.3154,130,130,89,41
base,7,50,CVQ,33,0.48308823529411765,0.6952662721893491,0.5574736212567817,0.8971836419753088,0.3154,130,130,89,41
base,7,50,CVQ,34,0.5045751633986928,0.6893491124260355,0.5990174719125122,0.8790895061728395,0.3154,130,130,89,41
base,7,50,CVQ,35,0.4852941176470589,0.7068047337278106,0.5451834764406852,0.8412422839506173,0.3154,130,130,89,41
base,7,50,IVQ_d10,0,0.5300473684210527,0.5065625,0.5230340904893814,0.5860000000000001,0.0525,400,400,379,21
base,7,50,IVQ_d10,1,0.4889736842105263,0.5229687500000001,0.5258692336103415,0.6815,0.0525,400,400,379,21
base,7,50,IVQ_d10,2,0.49142631578947366,0.4820312500000001,0.525550864881502,0.702,0.0525,400,400,379,21
base,7,50,IVQ_d10,3,0.5209771929824561,0.48346875,0.5250935180055402,0.686,0.0525,400,400,379,21
base,7,50,IVQ_d10,4,0.47928421052631587,0.4973437499999999,0.5453557956294244,0.603,0.0525,400,400,379,21
base,7,50,IVQ_d10,5,0.4873543859649123,0.5006562499999999,0.5471075530932594,0.67,0.0525,400,400,379,21
base,7,50,IVQ_d10,6,0.4866456140350877,0.5039687500000001,0.5161144598337949,0.5905,0.0525,400,400,379,21
base,7,50,IVQ_d10,7,0.4686526315789473,0.4859375,0.5208703108648816,0.554,0.0525,400,400,379,21
base,7,50,IVQ_d10,8,0.5011578947368421,0.48003124999999996,0.49893368421052625,0.7144999999999999,0.0525,400,400,379,21
