theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,3,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,4,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,5,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,6,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,7,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,8,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,9,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,10,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,11,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,12,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,13,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,14,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,15,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,17,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,18,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,IVQ,ordinal,19,0.15178571428571427,,0.08446673956533599,0.21910468900609256,0.06731897472037829,112,17,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,20,CVQ,semantic,20,0.71875,,0.6495273224427286,0.7879726775572714,0.06922267755727136,160,115,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,FVQ,ordinal,1,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,2,0.3854166666666667,,0.31717866583236043,0.45365466750097294,0.06823800083430628,192,74,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,4,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,6,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,8,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,10,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,12,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,14,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,20,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,24,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,34,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,36,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,40,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,42,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,44,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,46,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,IVQ,ordinal,48,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,50,CVQ,semantic,50,0.578125,,0.5089232044123866,0.6473267955876134,0.06920179558761336,192,111,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,FVQ,ordinal,1,0.96875,,0.9132209307514648,1.0,0.05552906924853514,64,62,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,2,0.4010416666666667,,0.3323442703894975,0.4697390629438359,0.0686973962771692,192,77,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,4,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,6,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,8,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,10,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,12,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,14,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,22,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,24,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,34,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,36,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,40,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,42,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,44,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,46,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,48,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,50,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,52,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,54,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,56,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,58,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,60,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,62,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,64,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,66,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,68,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,70,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,72,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,IVQ,ordinal,74,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,5,75,CVQ,semantic,75,0.4270833333333333,,0.3577744568345022,0.4963922098321644,0.0693088764988311,192,82,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,FVQ,ordinal,1,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,2,0.32954545454545453,,0.2606553419105204,0.39843556718038864,0.06889011263493411,176,58,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,3,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,4,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,5,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,6,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,7,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,8,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,9,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,10,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,11,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,12,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,13,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,14,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,15,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
