model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,16,0.470588,0.11839999999999999,0.015147276983009193,14.3368,0.2442211826856458,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,17,0.5,0.1252,0.012367699866992241,14.805600000000002,0.24480298993825622,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,18,0.529412,0.8720000000000001,0.01692335664104496,1.4964,0.9160120368087336,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,19,0.558824,0.874,0.010807404868885047,1.5092,0.9171363998917302,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,20,0.588235,0.8824,0.007525955088890718,1.5144,0.9220381655886053,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,21,0.617647,0.8816,0.010461357464497625,1.5104000000000002,0.9210027187989114,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,22,0.647059,0.9359999999999999,0.007797435475847133,1.2611999999999999,0.9593841894142259,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,23,0.676471,0.9512,0.00805977667184396,1.2032,0.9685329172798941,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,24,0.705882,0.9936,0.004630334761116095,1.0219999999999998,0.996476923076923,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,25,0.735294,0.9936,0.004630334761116095,1.0208,0.9964777777777778,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
