model,dataset,num_keys,num_updates,fvq_acc,cvq_acc,gap,fvq_ci_lower,fvq_ci_upper,cvq_ci_lower,cvq_ci_upper,n_trials,max_trials,source_file
gemma-3-4b-it,arbitrary_single,10,75,0.92,0.14,0.78,0.86,0.97,0.08,0.21,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,10,100,0.86,0.1,0.76,0.79,0.92,0.05,0.16,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,5,1.0,0.8,0.2,1.0,1.0,0.72,0.87,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,7,0.97,0.64,0.33,0.93,1.0,0.55,0.73,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,10,0.98,0.59,0.39,0.95,1.0,0.4998,0.68,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,15,0.95,0.44,0.51,0.91,0.99,0.35,0.54,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,20,0.92,0.32,0.6,0.86,0.97,0.23,0.42,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,30,0.92,0.22,0.7,0.87,0.97,0.14,0.3,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,50,0.85,0.12,0.73,0.77,0.92,0.06,0.18,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,75,0.82,0.09,0.73,0.74,0.89,0.04,0.15,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,15,100,0.85,0.02,0.83,0.78,0.91,0.0,0.05,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,5,0.92,0.77,0.15,0.86,0.97,0.68,0.85,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,7,0.99,0.7,0.29,0.97,1.0,0.61,0.79,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,10,0.96,0.36,0.6,0.92,0.99,0.27,0.46,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,15,0.95,0.32,0.63,0.9,0.99,0.23,0.41,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,20,0.89,0.22,0.67,0.83,0.95,0.14,0.31,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,30,0.83,0.16,0.67,0.75,0.9,0.09,0.23,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,50,0.85,0.08,0.77,0.78,0.92,0.03,0.14,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,20,75,0.85,0.07,0.78,0.77,0.92,0.03,0.12,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,5,0.97,0.7,0.27,0.93,1.0,0.61,0.79,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,7,0.96,0.55,0.41,0.92,0.99,0.45,0.65,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,10,0.95,0.32,0.63,0.9,0.99,0.23,0.41,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,15,0.88,0.13,0.75,0.81,0.94,0.07,0.2,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,20,0.8,0.12,0.68,0.72,0.87,0.06,0.19,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,30,0.86,0.04,0.82,0.79,0.92,0.01,0.08,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,25,50,0.81,0.09,0.72,0.73,0.88,0.04,0.15,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,5,0.98,0.49,0.49,0.95,1.0,0.39,0.59,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,7,0.94,0.39,0.55,0.89,0.98,0.3,0.49,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,10,0.94,0.21,0.73,0.89,0.98,0.13,0.29,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,15,0.83,0.16,0.67,0.75,0.9,0.09,0.24,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,20,0.89,0.09,0.8,0.83,0.95,0.04,0.15,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,30,0.91,0.04,0.87,0.85,0.96,0.01,0.0802,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,arbitrary_single,30,50,0.87,0.06,0.81,0.8,0.93,0.02,0.11,100,100,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json
gemma-3-4b-it,semantic_multi,2,5,1.0,0.85,0.15,1.0,1.0,0.78,0.92,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,2,7,0.97,0.75,0.22,0.93,1.0,0.67,0.83,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,2,10,0.99,0.82,0.17,0.97,1.0,0.75,0.89,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,2,15,0.98,0.76,0.22,0.95,1.0,0.68,0.8402,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,2,20,0.98,0.75,0.23,0.95,1.0,0.66,0.83,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,2,30,0.99,0.74,0.25,0.97,1.0,0.65,0.83,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,2,50,0.97,0.63,0.34,0.93,1.0,0.53,0.72,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,5,0.98,0.91,0.07,0.95,1.0,0.85,0.96,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,7,0.98,0.78,0.2,0.95,1.0,0.7,0.86,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,10,0.97,0.78,0.19,0.93,1.0,0.7,0.86,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,15,0.97,0.83,0.14,0.93,1.0,0.75,0.9,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,20,0.98,0.78,0.2,0.95,1.0,0.7,0.86,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,30,0.97,0.7,0.27,0.93,1.0,0.61,0.79,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,3,50,0.99,0.7,0.29,0.97,1.0,0.61,0.79,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,5,0.99,0.89,0.1,0.97,1.0,0.82,0.95,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,7,0.99,0.82,0.17,0.97,1.0,0.74,0.89,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,10,1.0,0.75,0.25,1.0,1.0,0.67,0.84,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,15,1.0,0.78,0.22,1.0,1.0,0.7,0.86,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,20,0.99,0.79,0.2,0.97,1.0,0.71,0.86,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,30,0.97,0.68,0.29,0.93,1.0,0.59,0.77,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,5,50,0.96,0.68,0.28,0.92,0.99,0.59,0.77,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,5,0.99,0.87,0.12,0.97,1.0,0.8,0.93,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,7,0.99,0.83,0.16,0.97,1.0,0.75,0.9,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,10,0.95,0.83,0.12,0.9,0.99,0.75,0.9,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,15,0.99,0.79,0.2,0.97,1.0,0.7,0.87,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,20,0.98,0.81,0.17,0.95,1.0,0.73,0.88,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,30,0.95,0.68,0.27,0.9,0.99,0.59,0.77,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,7,50,0.87,0.56,0.31,0.8,0.93,0.47,0.66,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,5,0.98,0.89,0.09,0.95,1.0,0.82,0.95,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,7,0.98,0.84,0.14,0.95,1.0,0.77,0.91,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,10,0.98,0.8,0.18,0.95,1.0,0.72,0.88,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,15,0.98,0.65,0.33,0.95,1.0,0.56,0.74,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,20,0.92,0.71,0.21,0.86,0.97,0.62,0.8,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,30,0.94,0.6,0.34,0.89,0.98,0.5,0.69,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,10,50,0.86,0.45,0.41,0.79,0.92,0.35,0.55,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,5,0.98,0.82,0.16,0.95,1.0,0.74,0.89,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,7,0.99,0.73,0.26,0.97,1.0,0.64,0.81,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,10,0.98,0.66,0.32,0.95,1.0,0.56,0.75,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,15,0.97,0.64,0.33,0.93,1.0,0.54,0.73,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,20,0.95,0.53,0.42,0.9,0.99,0.43,0.63,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,30,0.84,0.37,0.47,0.76,0.91,0.28,0.47,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,15,50,0.72,0.25,0.47,0.63,0.81,0.17,0.34,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,5,0.99,0.77,0.22,0.97,1.0,0.69,0.85,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,7,0.99,0.67,0.32,0.97,1.0,0.58,0.76,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,10,0.95,0.48,0.47,0.9,0.99,0.38,0.58,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,15,0.94,0.43,0.51,0.89,0.98,0.34,0.52,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,20,0.87,0.41,0.46,0.8,0.93,0.3198,0.51,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,30,0.94,0.21,0.73,0.89,0.98,0.13,0.29,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,20,50,0.78,0.23,0.55,0.7,0.85,0.15,0.31,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,5,0.97,0.72,0.25,0.93,1.0,0.63,0.81,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,7,0.96,0.58,0.38,0.92,0.99,0.48,0.6702,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,10,0.97,0.39,0.58,0.93,1.0,0.3,0.4802,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,15,0.92,0.39,0.53,0.87,0.97,0.29,0.49,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,20,0.88,0.29,0.59,0.81,0.94,0.21,0.38,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,30,0.81,0.22,0.59,0.73,0.88,0.14,0.3,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,25,50,0.84,0.22,0.62,0.76,0.91,0.14,0.3,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,30,5,0.99,0.66,0.33,0.97,1.0,0.56,0.75,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,30,7,0.94,0.41,0.53,0.89,0.98,0.32,0.5,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,30,10,0.88,0.43,0.45,0.81,0.94,0.33,0.52,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,30,15,0.85,0.32,0.53,0.78,0.91,0.23,0.42,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,30,20,0.89,0.19,0.7,0.82,0.95,0.12,0.27,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
gemma-3-4b-it,semantic_multi,30,30,0.82,0.25,0.57,0.74,0.9,0.17,0.34,100,100,v3/results_vllm/semantic_multi/gemma-3-4b-it/stage1_sweep_20260409_024127.json
mamba-1.4b-hf,arbitrary_single,2,5,0.7,0.05,0.65,0.61,0.79,0.01,0.1,100,100,v3/results_vllm/arbitrary_single/mamba-1.4b-hf/stage1_sweep_20260409_013931.json
mamba-1.4b-hf,arbitrary_single,2,7,0.75,0.07,0.68,0.66,0.83,0.03,0.12,100,100,v3/results_vllm/arbitrary_single/mamba-1.4b-hf/stage1_sweep_20260409_013931.json
mamba-1.4b-hf,arbitrary_single,2,10,0.65,0.06,0.59,0.55,0.74,0.02,0.11,100,100,v3/results_vllm/arbitrary_single/mamba-1.4b-hf/stage1_sweep_20260409_013931.json
pythia-410m,arbitrary_single,2,5,0.6,0.13,0.47,0.5,0.69,0.06,0.2,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,7,0.68,0.06,0.62,0.59,0.77,0.02,0.11,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,10,0.47,0.03,0.44,0.37,0.57,0.0,0.07,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,15,0.5,0.16,0.34,0.4,0.6,0.09,0.23,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,20,0.34,0.09,0.25,0.25,0.43,0.04,0.15,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,30,0.01,0.09,-0.08,0.0,0.03,0.04,0.15,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,50,0.0,0.14,-0.14,0.0,0.0,0.08,0.21,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,2,75,0.0,0.09,-0.09,0.0,0.0,0.04,0.15,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,5,0.65,0.12,0.53,0.55,0.74,0.06,0.1802,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,7,0.46,0.16,0.3,0.3698,0.56,0.09,0.23,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,10,0.29,0.15,0.14,0.2,0.38,0.08,0.22,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,15,0.16,0.17,-0.01,0.09,0.23,0.1,0.24,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,20,0.02,0.16,-0.14,0.0,0.05,0.09,0.24,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,30,0.0,0.2,-0.2,0.0,0.0,0.13,0.28,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,50,0.0,0.19,-0.19,0.0,0.0,0.12,0.27,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,3,75,0.0,0.11,-0.11,0.0,0.0,0.05,0.18,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,5,5,0.23,0.21,0.02,0.15,0.31,0.13,0.29,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,5,7,0.2,0.21,-0.01,0.12,0.28,0.14,0.29,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,5,10,0.04,0.26,-0.22,0.01,0.08,0.18,0.35,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,5,15,0.0,0.22,-0.22,0.0,0.0,0.14,0.3,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,5,20,0.0,0.19,-0.19,0.0,0.0,0.12,0.27,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,5,30,0.0,0.18,-0.18,0.0,0.0,0.11,0.2502,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,7,5,0.15,0.2,-0.05,0.08,0.22,0.13,0.28,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,7,7,0.05,0.24,-0.19,0.01,0.1,0.16,0.32,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,7,10,0.01,0.21,-0.2,0.0,0.03,0.13,0.29,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,7,15,0.0,0.21,-0.21,0.0,0.0,0.14,0.29,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,7,20,0.0,0.15,-0.15,0.0,0.0,0.09,0.22,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,10,5,0.03,0.23,-0.2,0.0,0.07,0.15,0.3102,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,10,7,0.01,0.16,-0.15,0.0,0.03,0.09,0.23,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,10,10,0.01,0.18,-0.17,0.0,0.03,0.11,0.26,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,10,15,0.0,0.14,-0.14,0.0,0.0,0.07,0.21,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,15,5,0.0,0.2,-0.2,0.0,0.0,0.13,0.28,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,15,7,0.0,0.15,-0.15,0.0,0.0,0.09,0.23,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,15,10,0.0,0.16,-0.16,0.0,0.0,0.09,0.24,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,20,5,0.0,0.18,-0.18,0.0,0.0,0.11,0.25,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,20,7,0.0,0.1,-0.1,0.0,0.0,0.05,0.1602,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,20,10,0.0,0.13,-0.13,0.0,0.0,0.07,0.2,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,25,5,0.0,0.13,-0.13,0.0,0.0,0.07,0.2,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,25,7,0.01,0.18,-0.17,0.0,0.03,0.11,0.26,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,25,10,0.0,0.07,-0.07,0.0,0.0,0.02,0.12,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,30,5,0.0,0.14,-0.14,0.0,0.0,0.08,0.21,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,30,7,0.0,0.07,-0.07,0.0,0.0,0.02,0.12,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,arbitrary_single,30,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,v3/results_vllm/arbitrary_single/pythia-410m/stage1_sweep_20260409_013555.json
pythia-410m,semantic_multi,2,5,0.67,0.17,0.5,0.57,0.76,0.1,0.24,100,100,v3/results_vllm/semantic_multi/pythia-410m/stage1_sweep_20260409_013706.json
pythia-410m,semantic_multi,2,7,0.54,0.08,0.46,0.44,0.6302,0.03,0.14,100,100,v3/results_vllm/semantic_multi/pythia-410m/stage1_sweep_20260409_013706.json
